﻿央视,#genre#
靖天国际台,mitv://ns2.hellotvvod.com:9906/60563341000a878adfe2f026677c28e5.ts
靖天育乐台,mitv://ns2.hellotvvod.com:9906/5fd200f50003db9275ea6875774d680c.ts
靖天映画,mitv://ns2.hellotvvod.com:9906/5fc124a1000cc2b1340db8a400040778.ts
靖天电影台,mitv://ns2.hellotvvod.com:9906/60563341000368b3dfe2ee517f242e21.ts
靖天戏剧台,mitv://ns2.hellotvvod.com:9906/5fc124a100071c32340db72d5cfc6793.ts
靖洋戏剧台,mitv://ns2.hellotvvod.com:9906/60563340000c595ddfe2ecab32850637.ts
亚洲旅游台,mitv://ns2.hellotvvod.com:9906/5ff3f98d0005b5216031166637f125d7.ts
Travel Channel,mitv://ns2.hellotvvod.com:9906/5fc12060000806cf33fd19842dd4481b.ts
Travel Channel,http://cjytv.cqdm.xyz/cjytv/api/dl/港台频道/anbo.php?id=63
EYE TV旅游,mitv://ns2.hellotvvod.com:9906/5ff414cd000b3a02609b89cd6e1b1c9c.ts
Food Network,mitv://ns2.hellotvvod.com:9906/5ff3f86a000a0e5b602ca6c776144472.ts
美食星球,mitv://ns2.hellotvvod.com:9906/5ff414cd0005c3bf609b88666399782e.ts
美食星球,http://cjytv.cqdm.xyz/cjytv/api/dl/港台频道/anbo.php?id=1360
爱尔达体育1台,mitv://ns2.hellotvvod.com:9906/60575228000a970be443a67e4f722369.ts
爱尔达体育2台,mitv://ns2.hellotvvod.com:9906/605752280003c04ce443a4b928776e4f.ts
爱尔达体育3台,mitv://ns2.hellotvvod.com:9906/60575227000d1ab3e443a34247ad41f6.ts
博斯无限,mitv://ns2.hellotvvod.com:9906/605757f4000e56bce45a4c581b82049a.ts
博斯高球,mitv://ns2.hellotvvod.com:9906/605757f40008013ce45a4ab21eca2afe.ts
博斯高球2,mitv://ns2.hellotvvod.com:9906/5fed9dc5000ea190475a89081dfd5ebd.ts
博斯高球2,http://cjytv.cqdm.xyz/cjytv/api/dl/港台频道/anbo.php?id=378
博斯网球,mitv://ns2.hellotvvod.com:9906/605757f40001f629e45a492b0292620b.ts
博斯运动,mitv://ns2.hellotvvod.com:9906/605757f3000adefbe45a47852f4510db.ts
博斯运动2,mitv://ns2.hellotvvod.com:9906/5fed9dc500071e52475a8723281a2544.ts
博斯魅力网,mitv://ns2.hellotvvod.com:9906/5fed9dc4000b3d8f475a844535e1461b.ts
博斯无限二台,mitv://ns2.hellotvvod.com:9906/5fed9dc500017cfc475a85ac215164bc.ts
智林体育台,mitv://ns2.hellotvvod.com:9906/5fce471a0001d214675c68806e5511ad.ts
ELEVEN体育1台,mitv://ns2.hellotvvod.com:9906/5ff40c86000ca865607b34d34d315bbe.ts
ELEVEN体育2台,mitv://ns2.hellotvvod.com:9906/5ff40c8600074ee6607b336c4b4111cd.ts
OUTDOOR,mitv://ns2.hellotvvod.com:9906/5ff5bdeb0004f29c671825676004173c.ts
Z频道,mitv://ns2.hellotvvod.com:9906/6057613c0009e592e47e8c6f64960514.ts
采昌影剧台,mitv://ns2.hellotvvod.com:9906/5ff409fc00009147607146a6049f17fb.ts
星卫电影台,mitv://ns2.hellotvvod.com:9906/60576283000a000ae48389d601026dcd.ts
星卫娱乐台,mitv://ns2.hellotvvod.com:9906/5ff4093200084d46606e339a689e482b.ts
卫视电影台,mitv://ns2.hellotvvod.com:9906/605765fb000d685ce49117715e6a23df.ts
卫视西片,mitv://ns2.hellotvvod.com:9906/605765fb00075962e49115db2a753558.ts
卫视中文台,mitv://ns2.hellotvvod.com:9906/605765fb0000e09ce4911435016d3686.ts
天映经典,mitv://ns2.hellotvvod.com:9906/60576ba5000a47dfe4a736b672d30d69.ts
天映频道,mitv://ns2.hellotvvod.com:9906/6054783f00050348d920647e1f9b09e0.ts
龙祥电影,mitv://ns2.hellotvvod.com:9906/60576e35000b21a6e4b13965546f368d.ts
美亚电影台,mitv://ns2.hellotvvod.com:9906/60576e35000551b2e4b137ee19424ca3.ts
Lifetime娱乐频道,mitv://ns2.hellotvvod.com:9906/5fc4fc9300037d2543113f931c6c0340.ts
AMC最爱电影,mitv://ns2.hellotvvod.com:9906/5fc4e5220004e7d242b5ae895d4d61c8.ts
好莱坞电影台,mitv://ns2.hellotvvod.com:9906/6057719e000300c1e4be897a395a40b2.ts
HKC电影台,mitv://ns2.hellotvvod.com:9906/5fb659b8000a2b5009e519d05908799e.ts
凤凰电影台,mitv://ns2.hellotvvod.com:9906/6057719d000bf54fe4be87e36ff2349d.ts
AXN,mitv://ns2.hellotvvod.com:9906/6057719d0005f9cde4be865d7e7004ab.ts
AXN亚洲,mitv://ns2.hellotvvod.com:9906/5ff3fa5500077fd6603424133f812184.ts
CINEMAX,mitv://ns2.hellotvvod.com:9906/6057784b000737c4e4d89e5b5345042c.ts
FOX,mitv://ns2.hellotvvod.com:9906/60543b1200083eaed8316d9160a029f8.ts
FOX动作电影,mitv://ns2.hellotvvod.com:9906/60543b11000ef771d8316b5f173c5d84.ts
FOX优质影院,mitv://ns2.hellotvvod.com:9906/60577b8c0009b5abe4e554df55ae24d2.ts
FOX家庭影院,mitv://ns2.hellotvvod.com:9906/6054379000067be9d823b94443be477b.ts
FOX犯罪影院,mitv://ns2.hellotvvod.com:9906/6054361800088ff4d81dfd1146c941b9.ts
CATCHPLAY,mitv://ns2.hellotvvod.com:9906/5fbe640a0004f803294d68c96e964443.ts
CATCHPLAY,http://cjytv.cqdm.xyz/cjytv/api/dl/港台频道/anbo.php?id=362
HBO,mitv://ns2.hellotvvod.com:9906/60577db10006dba1e4edb4ac34620233.ts
HBO,http://cjytv.cqdm.xyz/cjytv/api/dl/港台频道/anbo.php?id=332
HBO Signature,mitv://ns2.hellotvvod.com:9906/604c6686000c07cfb99b2b9c5327188d.ts
HBO Hits,mitv://ns2.hellotvvod.com:9906/604c668700027a7eb99b2d1324d26b89.ts
HBO Hits,http://cjytv.cqdm.xyz/cjytv/api/dl/港台频道/anbo.php?id=330
BLUE ANT Extreme,mitv://ns2.hellotvvod.com:9906/5fbe600b00026687293dcc14230c275d.ts
华纳电视频道,mitv://ns2.hellotvvod.com:9906/60578212000c12a9e4fed0eb3fea4582.ts
BabyTV(ENG),mitv://ns2.hellotvvod.com:9906/5fc89fa600079c9b514642e4026b25bc.ts
BabyTV,mitv://ns2.hellotvvod.com:9906/5fc89fa60001bc4a5146415e6c991130.ts
BabyTV,http://cjytv.cqdm.xyz/cjytv/api/dl/港台频道/anbo.php?id=1241
Nick Jr.,mitv://ns2.hellotvvod.com:9906/5ff5bcec0004e8e66714413f6b3d6ae1.ts
Nick Jr.,http://cjytv.cqdm.xyz/cjytv/api/dl/港台频道/anbo.php?id=50
Animax,mitv://ns2.hellotvvod.com:9906/6057894800062479e51afa553638202e.ts
Animax,http://cjytv.cqdm.xyz/cjytv/api/dl/港台频道/anbo.php?id=59
迪士尼频道(粤语),mitv://ns2.hellotvvod.com:9906/5fd1f6a9000d446c75c23206224f38ae.ts
CN卡通频道,mitv://ns2.hellotvvod.com:9906/60578947000f30a3e51af8bf3ff76d74.ts
Boomerang卡通频道,mitv://ns2.hellotvvod.com:9906/605789470008b09ee51af7192a1840af.ts
靖天卡通台,mitv://ns2.hellotvvod.com:9906/5fbd0dc100091e3e24145cba01e479b2.ts
MOMO亲子台,mitv://ns2.hellotvvod.com:9906/60578947000247cde51af5735fa75295.ts
霹雳台湾台,mitv://ns2.hellotvvod.com:9906/5ff5c0840005362267224b1f7ee413f4.ts
金光布袋戏,mitv://ns2.hellotvvod.com:9906/5ff3fa8c000050cf6034f91716c47e45.ts
达文西频道,mitv://ns2.hellotvvod.com:9906/5fc50018000d52c4431f01ab0f2b262e.ts
ELTV生活英语台,mitv://ns2.hellotvvod.com:9906/5fc6573400060509485b452737227be4.ts
靖洋卡通Nice Bingo,mitv://ns2.hellotvvod.com:9906/5fbd15b60003fec22433706a424e21dd.ts
MTV,mitv://ns2.hellotvvod.com:9906/5ff40a59000472276072b2e85a313f85.ts
MTV Live,mitv://ns2.hellotvvod.com:9906/5ff3f956000c72776030414328510b00t.ts
韩国娱乐台,mitv://ns2.hellotvvod.com:9906/5ff3f957000437b76030430904214b72.ts
Mezzo Live,mitv://ns2.hellotvvod.com:9906/5fd893400001cac88f95e56c2c993dd0.ts
CLASSICA古典音乐台,mitv://ns2.hellotvvod.com:9906/5fd8934000080a448f95e702274b03a6.ts
CMusic,mitv://ns2.hellotvvod.com:9906/5fd90a470005f44d9166d9dd2b7e5114.ts
高点综合台,mitv://ns2.hellotvvod.com:9906/6057912d00034e49e539d02123b75e94.ts
JET综合台,mitv://ns2.hellotvvod.com:9906/5ff4065d000e628060632518770b5cbe.ts
客家电视台,mitv://ns2.hellotvvod.com:9906/5fce4ce900062b2067731a3159531ad6.ts
原住民族电视台,mitv://ns2.hellotvvod.com:9906/5fd0b6af0008bd4470e0484d67f83ae2.ts

﻿感奥苔测试2_2560,#genre#
有线新闻,http://93.190.139.36:8278/streams/d/hkcnews_twn/playlist.m3u8
无线新闻台,http://qj.yyrjdp.cn/jiuban/iptv5/huanip.php?id=Inews
TVB·翡翠台,http://qj.yyrjdp.cn/jiuban/iptv5/huanip.php?id=Jade
天映电影,http://50.7.161.82:8278/streams/d/Celestial/playlist.m3u8
天映经典,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8
Astro华丽,http://50.7.161.82:8278/streams/d/Wlt/playlist.m3u8
Astro欢喜,http://50.7.161.82:8278/streams/d/Huahee/playlist.m3u8
Astro爱奇艺,http://185.180.221.194:8278/streams/d/Qiyi/playlist.m3u8
Astro Arena,http://50.7.161.82:8278/streams/d/Arena/playlist.m3u8
TV8,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
TV2,http://50.7.161.82:8278/streams/d/TV2/playlist.m3u8
HBO,http://50.7.161.82:8278/streams/d/Hbo/playlist.m3u8
BOO,http://50.7.161.82:8278/streams/d/Boo/playlist.m3u8
全佳,http://50.7.161.82:8278/streams/d/Quanjia/playlist.m3u8
双星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
TVB星河,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
小太阳,http://50.7.161.82:8278/streams/d/Xiaotaiyang/playlist.m3u8
﻿日本频道_2530,#genre#
日本∣BRE,https://n24-cdn-live.ntv.co.jp/ch01/High.m3u8
Shop Channel,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
日テレ,http://redlabmcdn.s.llnwi.net/jp01/ryowa3/index.m3u8
日テレ,http://203.162.235.41:16905
テレビ朝日,http://redlabmcdn.s.llnwi.net/jp01/ryowa4/index.m3u8
テレビ朝日,http://203.162.235.41:16906
TBS,http://redlabmcdn.s.llnwi.net/jp01/ryowa5/index.m3u8
テレビ東京,http://redlabmcdn.s.llnwi.net/jp01/ryowa6/index.m3u8
フジテレビ,http://redlabmcdn.s.llnwi.net/jp01/ryowa7/index.m3u8
フジテレビ,http://203.162.235.41:16904
TOKYO MX 1,http://redlabmcdn.s.llnwi.net/jp01/ryowa8/index.m3u8
NHK BS1,http://redlabmcdn.s.llnwi.net/jp01/bs01/index.m3u8
NHK BSP,http://redlabmcdn.s.llnwi.net/jp01/bs02/index.m3u8
BS日テレ,http://redlabmcdn.s.llnwi.net/jp01/bs03/index.m3u8
BS日テレ,http://203.162.235.41:16912
BS朝日,http://redlabmcdn.s.llnwi.net/jp01/bs04/index.m3u8
BS朝日,http://203.162.235.41:16914
BS12トゥエルビ,http://redlabmcdn.s.llnwi.net/jp01/bs08/index.m3u8
WOWOWシネマ,http://redlabmcdn.s.llnwi.net/jp01/cs07/index.m3u8
WOWOWシネマ,http://203.162.235.41:16916
スターチャンネル１,http://redlabmcdn.s.llnwi.net/jp01/bs09/index.m3u8
スターチャンネル２,http://redlabmcdn.s.llnwi.net/jp01/bs10/index.m3u8
J SPORTS 1,http://redlabmcdn.s.llnwi.net/jp01/bs15/index.m3u8
J SPORTS 2,http://redlabmcdn.s.llnwi.net/jp01/bs11/index.m3u8
J SPORTS 3,http://redlabmcdn.s.llnwi.net/jp01/bs12/index.m3u8
J SPORTS 4,http://redlabmcdn.s.llnwi.net/jp01/cs02/index.m3u8
BSアニマックス,http://redlabmcdn.s.llnwi.net/jp01/bs14/index.m3u8
ディズニーチャンネル,http://redlabmcdn.s.llnwi.net/jp01/bs13/index.m3u8
日テレジータス,http://redlabmcdn.s.llnwi.net/jp01/cs01/index.m3u8
キッズステーション,http://redlabmcdn.s.llnwi.net/jp01/cs04/index.m3u8
GOLF NETWORK,http://redlabmcdn.s.llnwi.net/jp01/cs03/index.m3u8
NHK総合・東京,http://redlabmcdn.s.llnwi.net/jp01/ryowa2/index.m3u8
NHKEテレ東京,http://redlabmcdn.s.llnwi.net/jp01/ryowa1/index.m3u8
NHK総合,http://203.162.235.41:16903
NHK Eテレ,http://203.162.235.41:16901
NHK BSプレミアム,http://203.162.235.41:16910
TBSテレビ,http://203.162.235.41:16907
BS TBS,http://203.162.235.41:16913
BSフジ,http://203.162.235.41:16911
テレビ东京,http://203.162.235.41:16908
BS东京,http://203.162.235.41:16915
﻿歪果频道_2530,#genre#
BBC World News,http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/index.m3u8
cnns,http://a3569458063-s26881.cdn.ngenix.net/vgtrkrtmp/smil:r1_lipetsk.smil/chunklist_b1500000.m3u8
CNN International,http://1111296894.rsc.cdn77.org/ls-54548-1/tracks-v1a1/mono.m3u8
Global News,https://da7sdtkzly6qj.cloudfront.net/out/v1/b317f6c10f2e493993bd2b5314df1c7c/index_1.m3u8
Acns-Spore,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
CNN-INDO,http://live.cnnindonesia.com/livecnn/smil:cnntv.smil/chunklist_w1285822120_b384000_sleng.m3u8
Tv Ri,http://wpc.d1627.nucdn.net:80/80D1627/o-tvri/Content/HLS/Live/Channel(TVRINASIONAL)/Stream(03)/index.m3u8
Sky News,https://skynewsau-live.akamaized.net/hls/live/2002689/skynewsau-extra1/master.m3u8
CGTN China,https://live.cgtn.com/1000/prog_index.m3u8
CGTN China,https://news.cgtn.com/resource/live/english/cgtn-news.m3u8
Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
CBC News,http://cbcnewshd-f.akamaihd.net/i/cbcnews_1@8981/index_2500_av-p.m3u8
France 24,http://f24hls-i.akamaihd.net/hls/live/221147/F24_EN_HI_HLS/master_2000.m3u8
NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
ジャパネットチャンネルDX,http://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index_1200.m3u8
韩国基督教CGNTV日本,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_jp/playlist.m3u8
韩国基督教CGNTV日本,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_jp/chunklist_w564190259.m3u8
韩国基督教CGNTV韩国,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_kr02/playlist.m3u8
韩国基督教CGNTV韩国,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_kr02/chunklist_w1604760015.m3u8
Luxury World,http://nano.teleservice.su:8080/hls/luxury.m3u8
日照莒县-1,http://61.162.225.122:8181/live/test1.m3u8
日照莒县-2,http://61.162.225.122:8181/live/test2.m3u8
日照莒县-3,http://61.162.225.122:8181/live/test3.m3u8
美国中国环球电视CGTN,http://live.cgtn.com/1000/prog_index.m3u8
日本 Ⅰ 宝石GSTV,https://gemstv.wide-stream.net/gemstv01/smil:gemstv01.smil/chunklist_w1860888413_b600000.m3u8
韩国 Ⅰ BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
俄罗斯 Ⅰ  时尚频道,http://95.67.47.115/hls/hdfashion_ua_hi/index.m3u8
乌克兰 Ⅰ M2 音乐频道,http://live.m2.tv/hls3/stream.m3u8
韩国 Ⅰ 朝鲜中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
泰国 Ⅰ 泰国公共台,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
泰国 Ⅰ NBT 曼谷频道,http://live.prd.go.th:1935/live/ch1_L.sdp/chunklist.m3u8
阿联酋 Ⅰ ATV 1,http://85.132.81.184:8080/atv/index.m3u8
阿联酋 Ⅰ ATV 2,http://85.132.81.184:8080/atv-2/index.m3u8
阿联酋 Ⅰ ATV 4,http://85.132.81.184:8080/atv-4/index.m3u8
卡塔尔 Ⅰ 卡斯体育,http://www.elahmad.com/tv/m3u8/alkass.m3u8?id=alkass3
阿联酋 Ⅰ 迪拜赛马,http://dmisvthvll.cdn.mangomolo.com/events/smil:events.smil/chunklist_b1600000.m3u8
美国 | 狗狗宠物,http://video.blivenyc.com/broadcast/prod/2061/22/file-3192k.m3u8
美国 Ⅰ 红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
法国 | 法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
俄罗斯 Ⅰ FM 音乐频道,http://rtmp.one.by:1200
俄罗斯 Ⅰ OR 音乐频道,http://rtmp.one.by:2200/
意大利 Ⅰ V2 音乐频道,http://de1se01.v2beat.live/playlist.m3u8
西班牙 Ⅰ 中国环球 (西班牙),http://livees.cgtn.com/1000e/prog_index.m3u8
﻿海外频道_2560,#genre#
KBS 2,http://112.170.47.242:83//klive/api/url.m3u8?m=url&s=wavve&i=K02&q=&apikey=OANLA7MNOY
SBS,http://112.170.47.242:83//klive/api/url.m3u8?m=url&s=wavve&i=S01&q=&apikey=OANLA7MNOY
MBC,http://112.170.47.242:83//klive/api/url.m3u8?m=url&s=wavve&i=M01&q=&apikey=OANLA7MNOY
tvN,http://50.7.161.82:8278/streams/d/TVN/playlist.m3u8
韩国·NBS新闻频道,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
韩国·TBS,http://58.234.158.60:1935/catvlive/myStream/playlist.m3u8
韩国·TBS,http://tbs.hscdn.com/tbstvweb/tbstv/chunklist_w1331473189.m3u8
韩国·SBS CJB,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
韩国·KNN SBS综艺,http://211.220.195.200:1935/live/mp4:KnnTV.sdp/chunklist_w762151441.m3u8
韩国·KBC SBS综艺,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
韩国·TJB SBS综艺,http://1.245.74.5:1935/live/tv/.m3u8
韩国·MBC综艺频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
韩国·EBS第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩国·EBS第二频道,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩国·EBS加一频道,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
韩国·EBS加二频道,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩国·日常电视,http://edaily.flive.skcdn.com:1935/high/livestream/playlist.m3u8
FTV,http://218.236.58.185:1935/FTVLIVE_MOBILE/Stream_mobile/playlist.m3u8
NHK World Japan,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/global/2003458/live.m3u8
KTV,http://218.38.152.31:1935/klive/klive.stream/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
plus3,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/PLAYLIST.m3u8
gsshop,http://livem.gsshop.com/gsshop/_definst_/gsshop.sdp/playlist.m3u8
ngrp,http://123.111.139.103:1935/live/ngrp:hmall.stream_mobile/playlist.m3u8
국악방송,http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
국방TV,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
KoreaTV,http://218.38.152.57:1935/mlive/mp4:ch001/playlist.m3u8
EBS어린이TV,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
ARIRANG아리랑TV,http://streaming-a-802.cdn.nextologies.com/SBS_Arirang/playlist.m3u8
FISHING낚시,http://media.fishingtv.kr:1935/mobileLIVE/_definst_/mp4:livestream.sdp/playlist.m3u8
CGNTV(교회방송),http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_kr02/chunklist.m3u8
GOOD-1(중국교회방송),http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8
GOOD-2(중국교회방송),http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8
BBS_TV(불교),http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
MTN,http://183.110.27.87/mtnlive/_definst_/720/chunklist.m3u8
머니투데이방송,http://moneytoday1.ktcdn.co.kr:1935/mtnlive/720/playlist.m3u8
한국선거방송,http://necgokr2-724.acs.wecandeo.com/ms/2528/724/index_1.m3u8
채널i산업방송,http://121.78.242.199:1935/live/stream.sdp/playlist.m3u8
소상공인방송,http://139.150.248.29:1935/smartlive/558/91258ac21591769e21f41b96f26d883e/playlist.m3u8
NBS한국농업방송,https://media.joycorp.co.kr:4443/live/live_360p/playlist.m3u8
YTN_sclence,http://slive.sciencetv.kr:1935/science/yslive_20140419_1/playlist.m3u8
YTN_sclence,http://slive.sciencetv.kr:1935/science/yslive_20140419_1/chunklist_w2065795695.m3u8
KCTV_HV2,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
GS My쇼핑,https://livem.gsshop.com/gsmyshop_hd/_definst_/gsmyshop_hd.stream/chunklist.m3u8
롯데홈쇼핑,http://pchlslive.lotteimall.com/lotteimalllive/lotteimalllive.mp4/chunklist.m3u8
KNN SBS,http://211.220.195.200:1935/live/mp4:KnnTV.sdp/chunklist_w1445879965.m3u8
NTV News24,https://www.news24.jp/livestream/index.m3u8
TVWorkNet,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
YTN DMB,http://slive.ytn.co.kr:1935/dmb/ydlive_20140419_1/playlist.m3u8
CPBC,https://media1.cpbc.co.kr:8888/vod/_definst_/mp4:ads/spot_khs.mp4/chunklist.m3u8

群里定制_2530,#genre#
凤凰中文,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8$JS1080P
凤凰中文,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225900/index.m3u8
凤凰资讯,http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8$JS1080P
凤凰资讯,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225901/index.m3u8
凤凰香港,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8$JS1080P
广东体育,http://93.190.139.36:8278/streams/d/gdsports/playlist.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广东综艺,http://111.161.121.214/nclive.grtn.cn/4K/sd/live.m3u8
广东·南方卫视,http://111.161.121.214/nclive.grtn.cn/tvs2/sd/live.m3u8
广东·广东新闻,http://111.161.121.214/nclive.grtn.cn/xwpd/sd/live.m3u8
广东·广东影视,http://111.161.121.214/nclive.grtn.cn/tvs4/sd/live.m3u8
广东·广东少儿,http://111.161.121.214/nclive.grtn.cn/tvs5/sd/live.m3u8
广东·广东经济,http://111.161.121.214/nclive.grtn.cn/tvs1hd/hd/live.m3u8
广东·珠江频道,http://111.161.121.214/nclive.grtn.cn/zjpd/sd/live.m3u8
广东·广东体育,http://111.161.121.214/nclive.grtn.cn/typd/sd/live.m3u8
广东·广东公共,http://111.161.121.214/nclive.grtn.cn/ggpd/sd/live.m3u8
广东·番禺电视,http://live.pybtv.cn/channel1/sd/live.m3u8?_upt=16fb00e01563813775
广州综合,http://qj.yyrjdp.cn/jiuban/gzdaili.php?id=1
广州新闻,http://qj.yyrjdp.cn/jiuban/gzdaili.php?id=2
广州法制,http://qj.yyrjdp.cn/jiuban/gzdaili.php?id=3
广州竞赛,http://qj.yyrjdp.cn/jiuban/gzdaili.php?id=4
南国都市,http://qj.yyrjdp.cn/jiuban/gzdaili.php?id=5
凤凰电影,rtmp://58.200.131.2:1935/livetv/fhdy
凤凰电影1,rtmp://ivi.bupt.edu.cn/livetv/fhdy
凤凰中文全网通,rtmp://58.200.131.2:1935/livetv/fhzw
凤凰资讯全网通,rtmp://58.200.131.2:1935/livetv/fhzx
上海耀才财经台,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
山西频道,#genre#
山西卫视,http://39.134.168.91/PLTV/1/224/3221225646/index.m3u8
山西卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225895/index.m3u8
山西卫视,http://39.135.33.12/PLTV/77777777/224/3221226655/index.m3u8
朔州电视台二套,http://stream.sxsztv.com/live2/sd/live.m3u8
长治新闻综合,http://streaming.czgd.cn:8084/4b0bcd8509d748358b4450921fc3443b/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治公共,http://streaming.czgd.cn:8084/7223161a96984d81b711d762d7e7fdd1/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治文化,http://streaming.czgd.cn:8084/2b7f0174d0f44c34bf466fc0ab801a3a/h264_300k_ts/index.m3u8?type=hls_live_redirect
晋城新闻综合,http://live1.jcbctv.com:1935/live/XWZH/1000K/tzwj_video.m3u8
运城新闻综合,http://live.0359tv.com/ss4Lj11/500/k4gsg40.m3u8
运城套公共,http://live.0359tv.com/t667aTY/500/060tg60.m3u8
运城科教,http://live.0359tv.com/p5eq48m/500/d5npge0.m3u8
吕梁公共,http://sxllvideo.chinashadt.com:1935/live/ll2/playlist.m3u8
离石综合,http://p4.weizan.cn/1135473620/801858602177077621/live.m3u8
柳林综合,http://pili-live-rtmp.212.i2863.com/i2863-212/live_212_336940.m3u8
柳林影视,http://pili-live-hls.212.i2863.com/i2863-212/live_212_316579.m3u8
文水新闻综合m3u8,http://sxws.chinashadt.com:1938/live/tv10.stream_360p/playlist.m3u8
文水时尚秀,http://sxws.chinashadt.com:1938/live/tv11.stream_360p/playlist.m3u8
长子综合,rtmp://zzlive.zzc-media.com/live/xwzh
大宁综合,http://live.daningtv.com/channel1/sd/live.m3u8
侯马新闻,https://40897.hlsplay.aodianyun.com/tv_radio_40897/tv_channel_2125.m3u8
洪洞综合m3u8,http://ws8rktr8.live.sxmty.com/live/hls/4227fed8da394274ad72bd476a9fb6ef/29b7cef8cd4f4059850c263339a4a673-1.m3u8
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
襄汾综合,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8
翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8
祁县新闻综合m3u8,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8
太谷新闻综合,https://p2.weizan.cn/1725814272/035167554667993420/live.m3u8
