群里定制,#genre#
星空卫视,p2p://fccseuro.pvbox.live:18912/5b1409fb0000e9857fe430e18a1c406d
星空卫视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=233
星空卫视,p2p://fccsovh.pvbox.live:18912/5b1409fb0000e9857fe430e18a1c406d
TVB-经典台,p2p://fccseuro.pvbox.live:18912/5fbb5a9f00079d3b9fc240962c3b63be
TVB-经典台,p2p://fccsovh.pvbox.live:18912/5fbb5a9f00079d3b9fc240962c3b63be
TVB星河,p2p://fccseuro.pvbox.live:18912/5d65048c0003e9aecc353f52270c8bbe
TVB星河,p2p://fccsovh.pvbox.live:18912/5d65048c0003e9aecc353f52270c8bbe
凤凰中文台,p2p://fccseuro.pvbox.live:18912/5b14092b00075956b021861efc75b7ed
凤凰中文台,http://112.50.243.8/PLTV/88888888/224/3221225900/1.m3u8
凤凰中文台,p2p://fccsovh.pvbox.live:18912/5b14092b00075956b021861efc75b7ed
凤凰资讯台,p2p://fccseuro.pvbox.live:18912/5b14092b00090483328819f2db8ecad0
凤凰资讯台,http://112.50.243.8/PLTV/88888888/224/3221225901/1.m3u8
凤凰资讯台,p2p://fccsovh.pvbox.live:18912/5b14092b00090483328819f2db8ecad0
凤凰香港台,p2p://fccseuro.pvbox.live:18912/5b14092b000ab058aba6213c0ddec4b0
凤凰香港台,http://104.250.154.42:8080/ZZ_fenghuangxianggang/ZZ_fenghuangxianggang.m3u8
凤凰香港台,p2p://fccsovh.pvbox.live:18912/5b14092b000ab058aba6213c0ddec4b0
TVB娱乐,p2p://fccseuro.pvbox.live:18912/5b140a99000c97f5e048bfdfbba41d0d
TVB娱乐,p2p://fccsovh.pvbox.live:18912/5b140a99000c97f5e048bfdfbba41d0d
莲花卫视,http://3739115310.cloudvdn.com/a.m3u8?domain=live-hls.macaulotustv.com&player=VCcAADpcTWOd8jgW&secondToken=secondToken%3A7QjYImJ5QJKnSZbCqzBM9l38Lg8&streamid=lotustv%3Alotustv%2F5562e9e4d409d24c9600075c&v3=1
莲花卫视,p2p://fccseuro.pvbox.live:18912/5b1409fb00088a46edaf118e021b6b38
星空衛視,p2p://fccseuro.pvbox.live:18912/5c076cdb000996057be8bfba53470c9a
星空衛視,p2p://fccsovh.pvbox.live:18912/5c076cdb000996057be8bfba53470c9a
WBTV,p2p://fccseuro.pvbox.live:18912/5b140a1600043fc91c041b1dc1392567
WBTV,p2p://fccsovh.pvbox.live:18912/5b140a1600043fc91c041b1dc1392567
中华美食频道,p2p://fccseuro.pvbox.live:18912/5b14092b000126610a53e060e2c8aa45
中华美食频道,p2p://fccsovh.pvbox.live:18912/5b14092b000126610a53e060e2c8aa45
HK 06,p2p://fccseuro.pvbox.live:18912/5b14092a000dc9218764286074e1c13e
HK 06,p2p://fccsovh.pvbox.live:18912/5b14092a000dc9218764286074e1c13e
香港开电视,p2p://fccseuro.pvbox.live:18912/5b140a990002d1a89cac9e13b5b361a2
香港开电视,p2p://54.39.118.88:18912/5b140a990002d1a89cac9e13b5b361a2
ELTA影劇,p2p://fccseuro.pvbox.live:18912/5b1409dc0006a1ca305641ab9696976b
ELTA影劇,p2p://fccsovh.pvbox.live:18912/5b1409dc0006a1ca305641ab9696976b
ELTA綜合,p2p://fccseuro.pvbox.live:18912/5b1409db0002d1cf08b40d87eb24e73a
ELTA綜合,p2p://fccsovh.pvbox.live:18912/5b1409db0002d1cf08b40d87eb24e73a
EYETV旅遊,p2p://fccseuro.pvbox.live:18912/5b140916000c98189a8f92d5a76411a4
EYETV旅遊,p2p://fccsovh.pvbox.live:18912/5b140916000c98189a8f92d5a76411a4
KIX,p2p://fccseuro.pvbox.live:18912/5d65047e00051ab5970166de4f65e1b1
KIX,p2p://fccsovh.pvbox.live:18912/5d65047e00051ab5970166de4f65e1b1
TVN,p2p://fccseuro.pvbox.live:18912/5bdbf3a70003296c1991afcf478c85b7
TVN,p2p://fccsovh.pvbox.live:18912/5bdbf3a70003296c1991afcf478c85b7
民視,p2p://fccseuro.pvbox.live:18912/5c2dd73c0002b6076c316efef65b6881
民視,p2p://fccseuro.pvbox.live:18912/5b1409690006a24a6938240e2c12a4c4
民視,p2p://fccseuro.pvbox.live:18912/5c72483f0003db4b1d51bcf349367c26
民視,p2p://fccsovh.pvbox.live:18912/5c2dd73c0002b6076c316efef65b6881
台視,p2p://fccseuro.pvbox.live:18912/5c2dd73f000c83be0db4384477f9ca94
台視,p2p://fccseuro.pvbox.live:18912/5b14095f000570be5e3fec254bfb79a4
台視,p2p://fccseuro.pvbox.live:18912/5c72484300073d551d51cd7d6de955c4
台視,p2p://fccsovh.pvbox.live:18912/5c2dd73f000c83be0db4384477f9ca94
大愛,p2p://fccseuro.pvbox.live:18912/5b1409db0005716852e798a18129af98
大愛,p2p://fccsovh.pvbox.live:18912/5b1409db0005716852e798a18129af98
中視,p2p://fccseuro.pvbox.live:18912/5c2dd743000549bf6154a8985cd9ca6d
中視,p2p://fccseuro.pvbox.live:18912/5b14095f00075e71dbcaee608f5a7f3c
中視,p2p://fccsovh.pvbox.live:18912/5c72484b000b1d091d51edb7087b7686
中視,p2p://fccsovh.pvbox.live:18912/5c2dd743000549bf6154a8985cd9ca6d
華視,p2p://fccseuro.pvbox.live:18912/5c2dd7470006324161ec704805b9e422
華視,p2p://fccseuro.pvbox.live:18912/5b14095f000efa0ea879c11942a356bd
華視,p2p://fccseuro.pvbox.live:18912/5c72484f000e498b1d51fe2201d92dd3
華視,p2p://fccsovh.pvbox.live:18912/5c2dd7470006324161ec704805b9e422
公視,p2p://fccseuro.pvbox.live:18912/5b1409600001a0b2b34e074d843505c0
公視,p2p://fccsovh.pvbox.live:18912/5b1409600001a0b2b34e074d843505c0
亞洲旅遊臺,p2p://fccseuro.pvbox.live:18912/5b140917000941832426c7a7c76903f7
亞洲旅遊臺,p2p://fccseuro.pvbox.live:18912/5c724854000188081d520e6e279b2446
亞洲旅遊臺,p2p://fccsovh.pvbox.live:18912/5b140917000941831d58f5cbea1509ac
亞洲旅遊臺,p2p://fccsovh.pvbox.live:18912/5b140917000941832426c7a7c76903f7
好消息,p2p://fccseuro.pvbox.live:18912/5bdbf38a000e2c49f7287c5591c78943
好消息,p2p://fccsovh.pvbox.live:18912/5bdbf38a000e2c49f7287c5591c78943
國家地理,p2p://fccseuro.pvbox.live:18912/5c724a010005e9d11d589b4f1fc54b2b
國家地理,p2p://fccsovh.pvbox.live:18912/5c724a010005e9d11d589b4f1fc54b2b
探索頻道,p2p://fccseuro.pvbox.live:18912/5b14092b000cd4e0b31a629500c1a30f
探索頻道,p2p://fccsovh.pvbox.live:18912/5b14092b000cd4e0b31a629500c1a30f
TLC,p2p://fccseuro.pvbox.live:18912/5b13f6f10002d2ef87429e6d2f0f4a1b
TLC,p2p://fccsovh.pvbox.live:18912/5b13f6f10002d2ef87429e6d2f0f4a1b
動物星球,p2p://fccseuro.pvbox.live:18912/5b14096100006f339d699b1699f3896d
動物星球,p2p://fccsovh.pvbox.live:18912/5b14096100006f339d699b1699f3896d
CN卡通,p2p://fccseuro.pvbox.live:18912/5b140917000efaac21db0941c02449d8
CN卡通,p2p://fccsovh.pvbox.live:18912/5b140917000efaac21db0941c02449d8
迪士尼卡通,p2p://fccseuro.pvbox.live:18912/5b1409f30004f6ece892d1065e09745c
迪士尼卡通,p2p://fccsovh.pvbox.live:18912/5b1409f30004f6ece892d1065e09745c
MOMO親子臺,p2p://fccseuro.pvbox.live:18912/5b1409690009f8b05e37c26041779937
MOMO親子臺,p2p://fccseuro.pvbox.live:18912/5d70eb0f000a5e750d0a9659304554ba
MOMO親子臺,p2p://fccsovh.pvbox.live:18912/5b1409690009f8b05e37c26041779937
東森幼幼,p2p://fccseuro.pvbox.live:18912/5b140a9a00071c28641ddb2252e4cebc
東森幼幼,p2p://fccseuro.pvbox.live:18912/5c724866000564111d5255b84de26a1c
東森幼幼,p2p://fccsovh.pvbox.live:18912/5b140a9a00071c28641ddb2252e4cebc
緯來綜合,p2p://fccseuro.pvbox.live:18912/5b1409230004f71efab2c84f47ebe4ef
緯來綜合,p2p://fccsovh.pvbox.live:18912/5b1409230004f71efab2c84f47ebe4ef
八大第一,p2p://fccseuro.pvbox.live:18912/5b14096a0004400315488cff3fdbf3b5
八大第一,p2p://fccsovh.pvbox.live:18912/5b14096a0004400315488cff3fdbf3b5
八大綜合,p2p://fccseuro.pvbox.live:18912/5b14092c0004b9c210b0c400e8356e40
八大綜合,http://104.250.154.42:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
八大綜合,p2p://fccsovh.pvbox.live:18912/5b14092c0004b9c210b0c400e8356e40
三立臺灣,p2p://fccseuro.pvbox.live:18912/5c2dd74a000cbd46698addb74d61afbb
三立臺灣,p2p://fccseuro.pvbox.live:18912/5b1409f100088a843e552539cfdf3021
三立臺灣,p2p://fccsovh.pvbox.live:18912/5c2dd74a000cbd46698addb74d61afbb
三立都會,p2p://fccseuro.pvbox.live:18912/5c2dd74e0008135f19666442e08f8a73
三立都會,p2p://fccseuro.pvbox.live:18912/5b14098f000d8c65aa7714d393792210
三立都會,p2p://fccseuro.pvbox.live:18912/5c72486f0000d4e31d5277b7483f11e3
三立都會,p2p://fccsovh.pvbox.live:18912/5c2dd74e0008135f19666442e08f8a73
衛視中文臺,p2p://fccseuro.pvbox.live:18912/5c2dd752000079beb0932687f970bd9e
衛視中文臺,p2p://fccseuro.pvbox.live:18912/5b14096a00006f07090fb9cc8508ab5b
衛視中文臺,p2p://fccsovh.pvbox.live:18912/5c2dd752000079beb0932687f970bd9e
東森綜合,p2p://fccseuro.pvbox.live:18912/5c2dd75500095b3b674c205e3f098061
東森綜合,p2p://fccseuro.pvbox.live:18912/5b1409f1000dc91b22cccc479d410be6
東森綜合,p2p://fccseuro.pvbox.live:18912/5c724877000e7b2d1d529a721b487255
東森綜合,p2p://fccsovh.pvbox.live:18912/5c2dd75500095b3b674c205e3f098061
中天綜合,p2p://fccseuro.pvbox.live:18912/5b14096a0007d345099b2cab04de36b4
中天綜合,p2p://fccseuro.pvbox.live:18912/5b14096a0007d3450c87c1ef7ed574cc
中天綜合,http://192.154.103.75:8080//ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天綜合,p2p://fccsovh.pvbox.live:18912/5b14096a0007d345099b2cab04de36b4
中天娛樂,p2p://fccseuro.pvbox.live:18912/5b1409f300034b9468d187e0e1ce2520
中天娛樂,p2p://fccsovh.pvbox.live:18912/5b1409f300034b9468d187e0e1ce2520
年代MUCH,p2p://fccseuro.pvbox.live:18912/5b3c4f9d00057620627ef7cc381e3197
年代MUCH,p2p://fccsovh.pvbox.live:18912/5b3c4f9d00057620627ef7cc381e3197
東森戲劇,p2p://fccseuro.pvbox.live:18912/5b1409f20000320bffd8fe47d4aa4282
東森戲劇,p2p://fccseuro.pvbox.live:18912/5c724882000704081d52c386798d4d25
東森戲劇,p2p://fccsovh.pvbox.live:18912/5b1409f20000320bffd8fe47d4aa4282
八大戲劇,p2p://fccseuro.pvbox.live:18912/5b1409690000706aa2b351f989915dc3
八大戲劇,p2p://fccseuro.pvbox.live:18912/5c72488600080edc1d52d364104615a0
八大戲劇,p2p://fccsovh.pvbox.live:18912/5b1409690000706aa2b351f989915dc3
TVBS歡樂,p2p://fccseuro.pvbox.live:18912/5b1409600006657bf3521814c47521af
TVBS歡樂,p2p://fccseuro.pvbox.live:18912/5c2dd759000397a1f785f6a7f64171ac
TVBS歡樂,p2p://fccseuro.pvbox.live:18912/5c72488a000a56b71d52e3a07060345e
TVBS歡樂,p2p://fccsovh.pvbox.live:18912/5b1409600006657bf3521814c47521af
緯來戲劇,p2p://fccseuro.pvbox.live:18912/5b1409f3000a72b5e945fde38f88c8aa
緯來戲劇,p2p://fccseuro.pvbox.live:18912/5c72488e000bae061d52f38e705751dd
緯來戲劇,p2p://fccsovh.pvbox.live:18912/5b1409f3000a72b5e945fde38f88c8aa
JET 综合,p2p://fccseuro.pvbox.live:18912/5b1409f30001262751180c32d7f81d19
JET 综合,p2p://fccseuro.pvbox.live:18912/5c724892000e3e1c1d5303da4a3c6c26
JET 综合,p2p://fccsovh.pvbox.live:18912/5b1409f30001262751180c32d7f81d19
壹電視新聞,p2p://fccseuro.pvbox.live:18912/5c2dd75c000b56813bdbfb1808231457
壹電視新聞,p2p://fccseuro.pvbox.live:18912/5b14094000088a467b4c607ca6b96c9e
壹電視新聞,p2p://fccseuro.pvbox.live:18912/5c724897000cb1861d5316f515e3763e
壹電視新聞,p2p://fccsovh.pvbox.live:18912/5c2dd75c000b56813bdbfb1808231457
年代新聞,p2p://fccseuro.pvbox.live:18912/5c2dd76000032856525d0ee781504477
年代新聞,p2p://fccseuro.pvbox.live:18912/5b1409fd000a7269184987550f3266b5
年代新聞,p2p://fccseuro.pvbox.live:18912/5c72489b000f0c1fe54d8ea55ffd9a5c
年代新聞,p2p://51.79.41.125:18912/5c2dd76000032856525d0ee781504477
東森新聞,p2p://fccseuro.pvbox.live:18912/5c2dd7310008b3195b1f53317f5456e2
東森新聞,p2p://fccseuro.pvbox.live:18912/5b1409520005add40bf29b36763a05a5
東森新聞,p2p://fccseuro.pvbox.live:18912/5c7248a0000383701d5337cb153b4b51
東森新聞,p2p://fccsovh.pvbox.live:18912/5c2dd7310008b3195b1f53317f5456e2
中天新聞,p2p://fccseuro.pvbox.live:18912/5c2dd72e0002527b8513c4ec41b6e9f5
中天新聞,p2p://fccseuro.pvbox.live:18912/5b14096a000dc9172181b048e1caf279
中天新聞,p2p://fccsovh.pvbox.live:18912/5c7249b6000641f71d5776673c1d2f63
中天新聞,p2p://fccsovh.pvbox.live:18912/5c2dd72e0002527b8513c4ec41b6e9f5
民視新聞,p2p://fccseuro.pvbox.live:18912/5c2dd73500017585407c3f581ea07c53
民視新聞,p2p://fccseuro.pvbox.live:18912/5b1409690004f733a9d1bea8ae23f328
民視新聞,p2p://fccseuro.pvbox.live:18912/5c7249ba0008b3211d5786b3068b4615
民視新聞,p2p://fccsovh.pvbox.live:18912/5c2dd73500017585407c3f581ea07c53
三立新聞,p2p://fccseuro.pvbox.live:18912/5c2dd73800094069401436c92bc9bed5
三立新聞,p2p://fccseuro.pvbox.live:18912/5b14090b000e8030584627965b452f2e
三立新聞,p2p://fccseuro.pvbox.live:18912/5c7249be000b87931d5796ff51e62b02
三立新聞,p2p://fccsovh.pvbox.live:18912/5c2dd73800094069401436c92bc9bed5
TVBS新聞,p2p://fccseuro.pvbox.live:18912/60728727000c9f1e6b478352546e3859
TVBS新聞,p2p://fccsovh.pvbox.live:18912/60728727000c9f1e6b478352546e3859
TVBS綜合,p2p://fccseuro.pvbox.live:18912/5b140960000c982bf20a21204526e2d1
TVBS綜合,p2p://fccsovh.pvbox.live:18912/5b140960000c982bf20a21204526e2d1
東森財經,p2p://fccseuro.pvbox.live:18912/5b1409f30008c7760334bb18f99bb67b
東森財經,p2p://fccseuro.pvbox.live:18912/5c7249c70005b4431d57b8b006c16529
東森財經,p2p://fccsovh.pvbox.live:18912/5b1409f30008c7760334bb18f99bb67b
非凡新聞,p2p://fccseuro.pvbox.live:18912/5c2dd766000ecf4afbbc524f35790871
非凡新聞,p2p://fccseuro.pvbox.live:18912/5b14092c0001a04c820d7758a53c8bdd
非凡新聞,p2p://fccseuro.pvbox.live:18912/5c7249cb000744bc1d57c8bd53377361
非凡新聞,p2p://fccsovh.pvbox.live:18912/5c2dd766000ecf4afbbc524f35790871
衛視電影,p2p://fccseuro.pvbox.live:18912/5c2dd76a000ca614e383e2e7ea78ddd8
衛視電影,p2p://fccseuro.pvbox.live:18912/5b140960000aafcc36b95a967eb896e8
衛視電影,p2p://fccseuro.pvbox.live:18912/5c7249cf00095b611d57d8da587f1c48
衛視電影,p2p://fccsovh.pvbox.live:18912/5c2dd76a000ca614e383e2e7ea78ddd8
龍翔電影,p2p://fccseuro.pvbox.live:18912/5b14092200071c61b06a8738697f10ae
龍翔電影,p2p://fccsovh.pvbox.live:18912/5b14092200071c61b06a8738697f10ae
AXN,p2p://fccseuro.pvbox.live:18912/5b140922000388777809b9c6f83f6c7c
AXN,p2p://fccsovh.pvbox.live:18912/5b140922000388777809b9c6f83f6c7c
FOX MOVIES,p2p://fccseuro.pvbox.live:18912/5b3c4f9c000341469570bb9241e0decd
FOX MOVIES,p2p://fccsovh.pvbox.live:18912/5b3c4f9c000341469570bb9241e0decd
CINEMAX,p2p://fccseuro.pvbox.live:18912/5b14096000043ff93465352634ceaed5
CINEMAX,p2p://fccsovh.pvbox.live:18912/5b14096000043ff93465352634ceaed5
東風37,p2p://fccseuro.pvbox.live:18912/5b140a970005af9a17d6fa9c392512d4
東風37,p2p://fccsovh.pvbox.live:18912/5b140a970005af9a17d6fa9c392512d4
MOMO追劇,p2p://fccseuro.pvbox.live:18912/5b140a97000b668417d6fc134b0d417e
MOMO追劇,p2p://fccsovh.pvbox.live:18912/5b140a97000b668417d6fc134b0d417e
緯來體育,p2p://fccseuro.pvbox.live:18912/5c2dd76e00049e333b9b846b79e65ed3
緯來體育,p2p://fccseuro.pvbox.live:18912/5b140921000be1448823410c2ff3af66
緯來體育,p2p://fccseuro.pvbox.live:18912/5c7249e60007ce3b1d5832543a7916ad
緯來體育,p2p://fccsovh.pvbox.live:18912/5c2dd76e00049e333b9b846b79e65ed3
緯來育樂,p2p://fccseuro.pvbox.live:18912/5b14092c000a35b5b875ce840ff0b5a3
緯來育樂,p2p://fccsovh.pvbox.live:18912/5b14092c000a35b5b875ce840ff0b5a3
緯來日本,p2p://fccseuro.pvbox.live:18912/5b14092b000efa4c233af0e8a75243d8
緯來日本,p2p://fccseuro.pvbox.live:18912/5c9ed33000006a62cb50798041a272c0
緯來日本,p2p://fccsovh.pvbox.live:18912/5b14092b000efa4c233af0e8a75243d8
國興衛視,p2p://fccseuro.pvbox.live:18912/5b1409f2000ebd78d6d3484d2e182303
國興衛視,p2p://fccsovh.pvbox.live:18912/5b1409f2000ebd78d6d3484d2e182303
Z頻道,p2p://fccseuro.pvbox.live:18912/5b14094a00088a56c163c32bb6faf8bc
Z頻道,p2p://fccsovh.pvbox.live:18912/5b14094a00088a56c163c32bb6faf8bc
國家地理野生,p2p://fccseuro.pvbox.live:18912/5b1409170007d342d4c16db15d8876c8
國家地理野生,p2p://fccseuro.pvbox.live:18912/5c7249fb000db88c1d5885e333974925
國家地理野生,p2p://fccsovh.pvbox.live:18912/5b1409170007d342d4c16db15d8876c8
CATCHPLAY,p2p://fccseuro.pvbox.live:18912/5b1409db000126a9711886b8313f331d
CATCHPLAY,p2p://fccsovh.pvbox.live:18912/5b1409db000126a9711886b8313f331d
CNN,p2p://fccseuro.pvbox.live:18912/5b140954000dc92a375d63ea7e478ea8
CNN,p2p://fccsovh.pvbox.live:18912/5b140954000dc92a375d63ea7e478ea8
八大娛樂,p2p://fccseuro.pvbox.live:18912/5b14096a00062806e9046a77403f3362
八大娛樂,p2p://fccsovh.pvbox.live:18912/5b14096a00062806e9046a77403f3362
非凡商業,p2p://fccseuro.pvbox.live:18912/5b140a9a0001dd5bdc536c45f7b967f6
非凡商業,p2p://fccsovh.pvbox.live:18912/5b140a9a0001dd5bdc536c45f7b967f6
MTV LIVE,p2p://fccseuro.pvbox.live:18912/5b1408f100084d6ada825c7c91f5af05
MTV LIVE,p2p://fccsovh.pvbox.live:18912/5b1408f100084d6ada825c7c91f5af05
History,p2p://fccseuro.pvbox.live:18912/5b1408f300071d3b1901e3975b5ba4f5
History,p2p://fccsovh.pvbox.live:18912/5b1408f300071d3b1901e3975b5ba4f5
History2,p2p://fccseuro.pvbox.live:18912/5b1408f3000402b2e5f4077233c38acb
History2,p2p://fccsovh.pvbox.live:18912/5b1408f3000402b2e5f4077233c38acb
EYETV戲劇,p2p://fccseuro.pvbox.live:18912/5b14093e000e4339becc35909c2d54ae
EYETV戲劇,p2p://fccsovh.pvbox.live:18912/5b14093e000e4339becc35909c2d54ae
龍華戲劇,p2p://fccseuro.pvbox.live:18912/5b14091600088a8cf0a6ac755e513bbf
龍華戲劇,p2p://fccsovh.pvbox.live:18912/5b14091600088a8cf0a6ac755e513bbf
龍華動畫,p2p://fccseuro.pvbox.live:18912/5b1409170002d1e281f08bab03e2b1ee
龍華動畫,p2p://fccsovh.pvbox.live:18912/5b1409170002d1e281f08bab03e2b1ee
龍華偶像,p2p://fccseuro.pvbox.live:18912/5b14091800012626e4990840ffbdbf3c
龍華偶像,p2p://fccsovh.pvbox.live:18912/5b14091800012626e4990840ffbdbf3c
好消息 2,p2p://fccseuro.pvbox.live:18912/5b140922000a72b215ca7b7f6b969c00
好消息 2,p2p://fccsovh.pvbox.live:18912/5b140922000a72b215ca7b7f6b969c00
ELTA體育,p2p://fccseuro.pvbox.live:18912/5b140917000aaf8fc294bf05ce9744a5
ELTA體育,p2p://fccsovh.pvbox.live:18912/5b140917000aaf8fc294bf05ce9744a5
ELTA體育2,p2p://fccseuro.pvbox.live:18912/5b3c4f9d000af1fc542019dd7702f547
ELTA體育2,p2p://fccsovh.pvbox.live:18912/5b3c4f9d000af1fc542019dd7702f547
ELTA體育3,p2p://fccseuro.pvbox.live:18912/5b25fc8c00046f122dd8a5d154bcf87a
ELTA體育3,p2p://fccseuro.pvbox.live:18912/5c7249f7000966361d58752a73813a0e
ELTA體育3,p2p://fccsovh.pvbox.live:18912/5b25fc8c00046f122dd8a5d154bcf87a
星衛娛樂臺,p2p://fccseuro.pvbox.live:18912/5b1408f1000d1249aac093fa7393f873
星衛娛樂臺,p2p://fccseuro.pvbox.live:18912/5c724a0a000180991d58bd4f6e533ad5
星衛娛樂臺,p2p://fccsovh.pvbox.live:18912/5b1408f1000d1249aac093fa7393f873
美食星球,p2p://fccseuro.pvbox.live:18912/5b140917000d8becd3fe4a0f85a8e193
美食星球,p2p://fccsovh.pvbox.live:18912/5b140917000d8becd3fe4a0f85a8e193
Eleven Sport 1,p2p://fccseuro.pvbox.live:18912/5b13f6f00009f89b58f0943471333bcc
Eleven Sport 1,p2p://fccsovh.pvbox.live:18912/5b13f6f00009f89b58f0943471333bcc
高爾夫網球,p2p://fccseuro.pvbox.live:18912/5b1409530005ae3a05fa63a33bbf907c
高爾夫網球,p2p://fccsovh.pvbox.live:18912/5b1409530005ae3a05fa63a33bbf907c
Eleven Sports 2,p2p://fccseuro.pvbox.live:18912/5b3c4f9c000c2314627ef59a33122a3e
Eleven Sports 2,p2p://fccsovh.pvbox.live:18912/5b3c4f9c000c2314627ef59a33122a3e
中視新聞,p2p://fccseuro.pvbox.live:18912/5b14095e000f377429ff3179bb3ebfec
中視新聞,p2p://fccsovh.pvbox.live:18912/5b14095e000f377429ff3179bb3ebfec
環宇綜合,p2p://fccseuro.pvbox.live:18912/5b14098e00034c103db7286788dfaef3
環宇綜合,p2p://fccsovh.pvbox.live:18912/5b14098e00034c103db7286788dfaef3
新視覺,p2p://fccseuro.pvbox.live:18912/5b1409230000ac47dc854141c2c16098
新視覺,p2p://fccsovh.pvbox.live:18912/5b1409230000ac47dc854141c2c16098
Ci罪案偵緝,p2p://fccseuro.pvbox.live:18912/5b14098e0006282acdf2f0e199545870
Ci罪案偵緝,p2p://fccsovh.pvbox.live:18912/5b14098e0006282acdf2f0e199545870
靖天電影,p2p://fccseuro.pvbox.live:18912/5b14093f0000e91ed352c047ce05b9b3
靖天電影,p2p://fccsovh.pvbox.live:18912/5b14093f0000e91ed352c047ce05b9b3
靖天映畫,p2p://fccseuro.pvbox.live:18912/5b14093f0002d1c221d1c19922d41932
靖天映畫,p2p://fccsovh.pvbox.live:18912/5b14093f0002d1c221d1c19922d41932
地理悠人,p2p://fccseuro.pvbox.live:18912/5b14093f000b29ff7371d28209f33f5f
地理悠人,p2p://fccsovh.pvbox.live:18912/5b14093f000b29ff7371d28209f33f5f
壹電視綜合,p2p://fccseuro.pvbox.live:18912/5b1409400006a23590d8e56c846649bd
壹電視綜合,p2p://fccsovh.pvbox.live:18912/5b1409400006a23590d8e56c846649bd
天映頻道,p2p://fccseuro.pvbox.live:18912/5fbb5d46000c94b09fcc9e3671b64160
天映頻道,p2p://fccsovh.pvbox.live:18912/5fbb5d46000c94b09fcc9e3671b64160
天映經典,p2p://fccseuro.pvbox.live:18912/5d650488000e67a1df9eba9288b40109
天映經典,p2p://fccsovh.pvbox.live:18912/5d650488000e67a1df9eba9288b40109
V音樂,p2p://fccseuro.pvbox.live:18912/5b593be200077048bf597b7545d9709a
V音樂,p2p://fccsovh.pvbox.live:18912/5b593be200077048bf597b7545d9709a
CHC 家庭影院,p2p://fccseuro.pvbox.live:18912/5b14092b0004ba23d132a7f3289b6667
CHC 家庭影院,http://pili-live-hls.fssh.tianma3600.com/fssh/fsds.m3u8
CHC 家庭影院,p2p://fccsovh.pvbox.live:18912/5b14092b0004ba23d132a7f3289b6667
CHC 電影,p2p://fccseuro.pvbox.live:18912/5b140953000b29efbeb5800136393bc9
CHC 電影,http://ivi.bupt.edu.cn/hls/chchd.m3u8
CHC 電影,p2p://fccsovh.pvbox.live:18912/5b140953000b29efbeb5800136393bc9
Discovery Asia,p2p://fccseuro.pvbox.live:18912/5b1409db00071c0517d41c9937e70bf0
Discovery Asia,p2p://fccsovh.pvbox.live:18912/5b1409db00071c0517d41c9937e70bf0
Discovery(知識頻道),p2p://fccseuro.pvbox.live:18912/5bee4e9b0004056f76e84736af101f06
Discovery(知識頻道),p2p://fccsovh.pvbox.live:18912/5bee4e9b0004056f76e84736af101f06
DISCOVERY 科學頻道,p2p://fccseuro.pvbox.live:18912/5b14093f000e802bdf2de39b32af6f43
DISCOVERY 科學頻道,p2p://fccsovh.pvbox.live:18912/5b14093f000e802bdf2de39b32af6f43
CHC 動作電影,p2p://fccseuro.pvbox.live:18912/5b14092b0002d180a1f2defa86aa7580
CHC 動作電影,http://suo.im/6h3Jaf
CHC 動作電影,p2p://fccsovh.pvbox.live:18912/5b14092b0002d180a1f2defa86aa7580
TSN1,p2p://fccseuro.pvbox.live:18912/5cf55a00000f05529a612a29faf3631f
TSN1,p2p://fccsovh.pvbox.live:18912/5cf55a00000f05529a612a29faf3631f
TSN2,p2p://fccseuro.pvbox.live:18912/5cffd792000e927a593918d3a42ec252
TSN2,p2p://fccsovh.pvbox.live:18912/5cffd792000e927a593918d3a42ec252
TSN3,p2p://fccseuro.pvbox.live:18912/5cffd7940009905bc3546565cc212fca
TSN3,p2p://fccsovh.pvbox.live:18912/5cffd7940009905bc3546565cc212fca
TSN4,p2p://fccseuro.pvbox.live:18912/5cffd7960007e5d571a8e58ac8991253
TSN4,p2p://fccsovh.pvbox.live:18912/5cffd7960007e5d571a8e58ac8991253
TSN5,p2p://fccseuro.pvbox.live:18912/5cffd798000451f51bd6f21bccbd120d
TSN5,p2p://fccsovh.pvbox.live:18912/5cffd798000451f51bd6f21bccbd120d
FRANCE 24（English）,p2p://fccseuro.pvbox.live:18912/5b14090b0008c74ac02d14a3d84f248f
FRANCE 24（English）,p2p://fccsovh.pvbox.live:18912/5b14090b0008c74ac02d14a3d84f248f
CNBC,p2p://fccseuro.pvbox.live:18912/5b1409400000e91c05aa5f02517e6c88
CNBC,p2p://fccsovh.pvbox.live:18912/5b1409400000e91c05aa5f02517e6c88
BLOOMBERG,p2p://fccseuro.pvbox.live:18912/5b13f6f10000e96ecba4c8c2133d4ddb
BLOOMBERG,p2p://fccsovh.pvbox.live:18912/5b13f6f10000e96ecba4c8c2133d4ddb
FOX動作,p2p://fccseuro.pvbox.live:18912/5e04846000047097f534ff6360044288
FOX動作,p2p://fccsovh.pvbox.live:18912/5e04846000047097f534ff6360044288
