
央视频道,#genre#
他妈的诱惑.,http://youku1.dianfubang.com/20190916/e0YKUFsV/index.m3u8
蜜桃来偷欢,http://youku1.dianfubang.com/20190325/MwzH2ilG/index.m3u8
人肉叉烧包,http://youku1.dianfubang.com/20190419/5t2UWC4F/index.m3u8
哥哥前后我都爱,http://youku1.dianfubang.com/20190924/YpN6NEYY/index.m3u8
激情之罪/欲望罪行,http://youku1.dianfubang.com/20190824/bmcqPDiI/index.m3u8
愛姉妹二人の果実第三夜,http://youku1.dianfubang.com/20190325/ZM3hyKd9/index.m3u8
半熟米饭,http://youku1.dianfubang.com/20200410/uP96d7za/index.m3u8
背着丈夫的外遇之旅,http://youku1.dianfubang.com/20190412/RKp2LtEU/index.m3u8
艳女流浪者/漂泊者,http://youku1.dianfubang.com/20190409/8SNsIBuf/index.m3u8
美味的妻子,http://youku1.dianfubang.com/20190324/EnltGbWp/index.m3u8
无主之花,http://youku1.dianfubang.com/20200429/hY80tcY3/index.m3u8
无法忍受,http://youku1.dianfubang.com/20200223/T15ZmZUz/index.m3u8
1448爱在你我之间,http://youku1.dianfubang.com/20200314/TCf7PUOH/index.m3u8
爱神,http://youku1.dianfubang.com/20191111/H9JWpnRi/index.m3u8
肌肤,http://youku1.dianfubang.com/20200410/xOTISex1/index.m3u8
金发性奴,http://youku1.dianfubang.com/20200427/tMAk4pA6/index.m3u8
被侵犯的白衣/荒野浪妻,http://youku1.dianfubang.com/20190420/ne56F2eA/index.m3u8
欲火狂蜜,http://youku1.dianfubang.com/20190418/BWXiMF2M/index.m3u8
从裸开始/森下久留美传,http://youku1.dianfubang.com/20190415/fCoblPxS/index.m3u8
情色迷离夜4,http://youku1.dianfubang.com/20190409/3aS7h9UZ/index.m3u8
虚拟大作战,http://youku1.dianfubang.com/20190321/qTwEJR6g/index.m3u8
女员工的滋味,http://youku1.dianfubang.com/20190220/LhSQguH5/index.m3u8
淫乱书生/讨厌的书生,http://youku1.dianfubang.com/20191127/ZRZeBN34/index.m3u8
花葬,http://youku1.dianfubang.com/20200410/5pZeZjn4/index.m3u8
出轨的女人2,http://youku1.dianfubang.com/20190220/k1meQ8nh/index.m3u8
乡下表弟来借宿,http://youku1.dianfubang.com/20191204/QuliLUac/index.m3u8
小妈妈们,http://youku1.dianfubang.com/20190409/vQL5woQC/index.m3u8
制服诱惑2：地下法庭,http://youku1.dianfubang.com/20191117/1xiiNqCP/index.m3u8
胸部解放运动,http://youku1.dianfubang.com/20191204/m8rl2kxB/index.m3u8
窒爱献祭挣扎,http://youku1.dianfubang.com/20190901/qHwu5zMw/index.m3u8
裸之夏,http://youku1.dianfubang.com/20200118/kXj7AUhT/index.m3u8
妈妈的密爱,http://youku1.dianfubang.com/20190411/1PlHWmcq/index.m3u8
我妻子的姐姐,http://youku1.dianfubang.com/20190511/C8FhqVM7/index.m3u8
侵犯你的贞洁,http://youku1.dianfubang.com/20190328/fpSWAFKX/index.m3u8
不羁夜/举成名/黄色片之夜,http://youku1.dianfubang.com/20191117/5uqCIhHL/index.m3u8
情欲岛叙,http://youku1.dianfubang.com/20200427/j4TYapyE/index.m3u8
情事-两姐妹/姐妹花,http://youku1.dianfubang.com/20190415/sHot2w8p/index.m3u8
精油按摩3,http://youku1.dianfubang.com/20190327/S8ovIcxf/index.m3u8
狂情欲事,http://youku1.dianfubang.com/20190907/bGbOuxgi/index.m3u8
年轻女士梦,http://youku1.dianfubang.com/20191203/vZGUnDeI/index.m3u8
擒爱记/擒爱记：回收女人心/熟女日记,http://youku1.dianfubang.com/20190413/sbaAJ7XL/index.m3u8
性爱韦小宝之玩女大王,http://youku1.dianfubang.com/20190403/8pma6ekc/index.m3u8
不知不觉诱惑你,http://youku1.dianfubang.com/20191112/GIYxL91x/index.m3u8
偷窥者的自白,http://youku1.dianfubang.com/20200103/uErfprs8/index.m3u8
恋爱关系,http://youku1.dianfubang.com/20200131/Mu09P1iK/index.m3u8
黄金尿公仔面,http://youku1.dianfubang.com/20191203/E6V16IYh/index.m3u8
三夫/三个丈夫,http://youku1.dianfubang.com/20190812/YqRGz4RZ/index.m3u8
背叛丈夫的女社长的代价,http://youku1.dianfubang.com/20190403/evzOLZOA/index.m3u8
奶油柠檬：花蕾形,http://youku1.dianfubang.com/20191224/tAH9fovS/index.m3u8
欲乱决胜点,http://youku1.dianfubang.com/20190901/8Rpp2Zn6/index.m3u8
情欲七部曲,http://youku1.dianfubang.com/20190401/J5cosyg1/index.m3u8
三个少女.,http://youku1.dianfubang.com/20190918/u2sza73W/index.m3u8
妻子的妈妈,http://youku1.dianfubang.com/20190316/VpXfV5yh/index.m3u8
足本玉蒲团/浮世风情绘,http://youku1.dianfubang.com/20190301/rmMNIixW/index.m3u8
美国派5：裸体狂奔,http://youku1.dianfubang.com/20191123/oQMoWEGb/index.m3u8
本田莉子之激烈地占有我,http://youku1.dianfubang.com/20190927/DpczEsYj/index.m3u8
明明不喜欢,http://youku1.dianfubang.com/20191120/KWzqimqM/index.m3u8
强奸终极篇之最后羔羊,http://youku1.dianfubang.com/20190317/ziphVmt7/index.m3u8
夫妻成长日记4：爱的永远,http://youku1.dianfubang.com/20190713/C7OkVnbi/index.m3u8
性氣功之探秘,http://youku1.dianfubang.com/20191204/2fmmAXBi/index.m3u8
不羁的美女/游戏曲,http://youku1.dianfubang.com/20200322/S2gEzH9B/index.m3u8
电车魔女4：年轻妻子的欲望,http://youku1.dianfubang.com/20190325/FMv0U7N1/index.m3u8
美景之屋2/HouseWithAGoodView2,http://youku1.dianfubang.com/20190417/2xoybu2g/index.m3u8
惊变,http://youku1.dianfubang.com/20200113/jMWtL6QB/index.m3u8
金粉蝶,http://youku1.dianfubang.com/20200108/91mtSmdu/index.m3u8
谁也不能说的秘密,http://youku1.dianfubang.com/20191229/Dy1p65IC/index.m3u8
诱惑女刺客：禁爱背叛,http://youku1.dianfubang.com/20190928/JcxHNB79/index.m3u8
愉虐诱惑,http://youku1.dianfubang.com/20190919/r8oha3Y6/index.m3u8
蓝色六重奏,http://youku1.dianfubang.com/20191129/hp9MXY7A/index.m3u8
今夜在女子宿舍与你相遇.,http://youku1.dianfubang.com/20190907/0VCkzrCZ/index.m3u8
三奸,http://youku1.dianfubang.com/20190306/9YWZXfgs/index.m3u8
少妇偷欲,http://youku1.dianfubang.com/20190405/G0vkfVZ0/index.m3u8
灰姑娘的炎热之夜,http://youku1.dianfubang.com/20190321/9RG4iPLc/index.m3u8
苹果（韩国版）,http://youku1.dianfubang.com/20190809/OCLJmNel/index.m3u8
亲切的嫂子,http://youku1.dianfubang.com/20190425/7nw6Tm4m/index.m3u8
爱夜蒲之备胎上位,http://youku1.dianfubang.com/20190403/1fPwo7hP/index.m3u8
烈性摔跤/扭斗/Wrestling,http://youku1.dianfubang.com/20191224/T4TXGz01/index.m3u8
催情宝鉴前篇,http://youku1.dianfubang.com/20200220/S1Tif5gf/index.m3u8
死神爱女人,http://youku1.dianfubang.com/20190414/K3r7KMAI/index.m3u8
中国古代性文化大观2,http://youku1.dianfubang.com/20200108/5Mw9EntG/index.m3u8
情欲变焦镜,http://youku1.dianfubang.com/20200131/JHFihYLI/index.m3u8
性本善,http://youku1.dianfubang.com/20191207/AS2CT115/index.m3u8
方子传/房子传/情欲对决,http://youku1.dianfubang.com/20200103/3bYGox69/index.m3u8
表妹,http://youku1.dianfubang.com/20191129/3sTvNWgN/index.m3u8
色戒/轮回,http://youku1.dianfubang.com/20191118/3651ek87/index.m3u8
危情瘾难耐/性上瘾之完美女性瘾者,http://youku1.dianfubang.com/20191120/J7EVdHZP/index.m3u8
电影版艳照门,http://youku1.dianfubang.com/20200110/8S638bJD/index.m3u8
野性任務2,http://youku1.dianfubang.com/20191209/bVR1oACe/index.m3u8
一起洗澡的家庭教师,http://youku1.dianfubang.com/20190324/NA3W3xi2/index.m3u8
情不自禁,http://youku1.dianfubang.com/20200119/DHBphLMz/index.m3u8
姐妹恋人风暴,http://youku1.dianfubang.com/20190924/ZqNdmWvN/index.m3u8
浮世将军与21个宠妓,http://youku1.dianfubang.com/20200117/2z4gXFHZ/index.m3u8
苍紫の夜勤病棟Karte.4,http://youku1.dianfubang.com/20190411/nIGAw5Av/index.m3u8
豪华推拿按摩,http://youku1.dianfubang.com/20190328/eTcD6Ebk/index.m3u8
休假假期,http://youku1.dianfubang.com/20191204/hewsdqWd/index.m3u8
聊斋荷花三娘子,http://youku1.dianfubang.com/20190403/EBM6rIjg/index.m3u8
八旗子弟,http://youku1.dianfubang.com/20190602/kwc2W1gF/index.m3u8
喜爱夜蒲2,http://youku1.dianfubang.com/20191125/VwzdUPXv/index.m3u8
农夫偷香记,http://youku1.dianfubang.com/20190331/329Sy7dz/index.m3u8
狗神,http://youku1.dianfubang.com/20200119/7ttnpGGX/index.m3u8
龙谷/非常性感/燃情似火的女主播们,http://youku1.dianfubang.com/20190511/uoJYJetR/index.m3u8
热辣性话题,http://youku1.dianfubang.com/20190520/hbymuZfA/index.m3u8
======,http://0/0.m3u8
出轨的味道,http://youku1.dianfubang.com/20190326/mFFRiRc6/index.m3u8
通野未帆之湿情画欲,http://youku1.dianfubang.com/20190901/RtZdpOwm/index.m3u8
苦月亮,http://youku1.dianfubang.com/20191117/f8hQUytp/index.m3u8
熟女追踪,http://youku1.dianfubang.com/20191218/nhu5YRuS/index.m3u8
想和嫂子上床,http://youku1.dianfubang.com/20190328/rOLOwSpS/index.m3u8
野蛮地区/欲望号妖兽,http://youku1.dianfubang.com/20200108/vYiIL0LD/index.m3u8
年轻的阿姨,http://youku1.dianfubang.com/20190220/2y9ADGZw/index.m3u8
纵情欲海3,http://youku1.dianfubang.com/20190407/UIT0Hhwr/index.m3u8
倩女性花开,http://youku1.dianfubang.com/20190402/uV0K0Cws/index.m3u8
妻人太甚,http://youku1.dianfubang.com/20191220/JbYznYOR/index.m3u8
我男人的一切,http://youku1.dianfubang.com/20190328/cPRqollC/index.m3u8
兽性新人类2：失忆性行为,http://youku1.dianfubang.com/20191203/EzKTZ42q/index.m3u8
夏天即将上映的故事,http://youku1.dianfubang.com/20191204/7nI4APWf/index.m3u8
58天,http://youku1.dianfubang.com/20190318/PAKEjsQI/index.m3u8
比基尼目的地：三重幻想,http://youku1.dianfubang.com/20190327/Yv31YAsR/index.m3u8
爱你：我是野兽,http://youku1.dianfubang.com/20191018/yzBnJll8/index.m3u8
春心荡漾,http://youku1.dianfubang.com/20190526/iKpty2pk/index.m3u8
香港奇案之强奸,http://youku1.dianfubang.com/20190404/X0O1QKUI/index.m3u8
男人小心,http://youku1.dianfubang.com/20190330/i7ag0ZQD/index.m3u8
爱乱伴侣2,http://youku1.dianfubang.com/20190520/cpxBRe6d/index.m3u8
性感的韩国BJ,http://youku1.dianfubang.com/20190409/UeobkfP1/index.m3u8
苍紫の夜勤病棟Karte.3,http://youku1.dianfubang.com/20190411/2Yf5MhFE/index.m3u8
顺从,http://youku1.dianfubang.com/20191211/IV2OlQ6B/index.m3u8
床上有个好莱坞,http://youku1.dianfubang.com/20190906/kcZ3WE5b/index.m3u8
性的历史,http://youku1.dianfubang.com/20200111/C4k0DNAQ/index.m3u8
查泰莱夫人之风华绝代（上篇）,http://youku1.dianfubang.com/20190331/PsrIvtGX/index.m3u8
日本酒店女式服务,http://youku1.dianfubang.com/20190327/4SPUQKpH/index.m3u8
肉与灵/梦鹿情缘/梦鹿情谜,http://youku1.dianfubang.com/20190427/TTjGljOD/index.m3u8
自由恋爱：交配的时代,http://youku1.dianfubang.com/20190420/woGfz3t8/index.m3u8
布拉格之恋,http://youku1.dianfubang.com/20190820/B185QlO6/index.m3u8
极道血色玫瑰,http://youku1.dianfubang.com/20190901/F28FU8/index.m3u8
十一天十一夜4,http://youku1.dianfubang.com/20190326/cIktvuUy/index.m3u8
妹之夏,http://youku1.dianfubang.com/20191122/WEhqfX6M/index.m3u8
强奸陷阱,http://youku1.dianfubang.com/20190401/SSFl3Wqn/index.m3u8
处女思春,http://youku1.dianfubang.com/20190411/yhHbdqJZ/index.m3u8
后宫：帝王之妾,http://youku1.dianfubang.com/20191119/cf2Vo04C/index.m3u8
援交少女/她们,http://youku1.dianfubang.com/20190827/1Zvbldgv/index.m3u8
赤足惊魂,http://youku1.dianfubang.com/20200410/gl3gg52g/index.m3u8
不道德的繁荣,http://youku1.dianfubang.com/20191129/RJAkv4tk/index.m3u8
狂爱,http://youku1.dianfubang.com/20200110/CqrrQWy1/index.m3u8
樱姬/樱花公主之极乐快感,http://youku1.dianfubang.com/20200106/w2hxEy2k/index.m3u8
年轻的嫂子4,http://youku1.dianfubang.com/20190316/hFG4TAlM/index.m3u8
女犯罪史/模范欲妻,http://youku1.dianfubang.com/20190808/2DO9rx6v/index.m3u8
快乐到死,http://youku1.dianfubang.com/20191127/BFiB2dql/index.m3u8
爱之战神,http://youku1.dianfubang.com/20200117/v9CjpRjN/index.m3u8
玉蒲团Ⅴ阳物性教,http://youku1.dianfubang.com/20190301/xbZpOCCj/index.m3u8
解脱起来的妻子,http://youku1.dianfubang.com/20200114/CH7k0Amb/index.m3u8
应召女郎,http://youku1.dianfubang.com/20200116/POE0MV3W/index.m3u8
美代子阿佐谷心情,http://youku1.dianfubang.com/20200119/hfc6qkc4/index.m3u8
性爱治愈/愈合伴侣,http://youku1.dianfubang.com/20190326/HKpWNVeo/index.m3u8
监禁探侦,http://youku1.dianfubang.com/20200120/M7E2Wkia/index.m3u8
有特点的电影/AUniqueMovie,http://youku1.dianfubang.com/20190505/km9xFnVf/index.m3u8
豹妹,http://youku1.dianfubang.com/20191209/tGX55n1i/index.m3u8
二女记,http://youku1.dianfubang.com/20190616/4D7qtFum/index.m3u8
色即是空4：寻找里美,http://youku1.dianfubang.com/20190419/McIJqLF5/index.m3u8
情事：小姨子的爱,http://youku1.dianfubang.com/20190220/iwOP68ea/index.m3u8
欲爱欲美丽-禁断的偷情,http://youku1.dianfubang.com/20190919/5hEW8PKo/index.m3u8
卿本佳人,http://youku1.dianfubang.com/20190306/5QwnlfTY/index.m3u8
性感真实故事,http://youku1.dianfubang.com/20190330/YSnAY698/index.m3u8
可疑诊疗室：特殊待遇,http://youku1.dianfubang.com/20190220/PcoK9l0h/index.m3u8
十一天十一夜6/爱的迷宫,http://youku1.dianfubang.com/20190427/BwVGV3GQ/index.m3u8
妈妈的职业/母亲的职业,http://youku1.dianfubang.com/20190415/2LbAbbyX/index.m3u8
激情心跳,http://youku1.dianfubang.com/20190928/vVEM47E4/index.m3u8
惠子老师的优雅生活,http://youku1.dianfubang.com/20190416/2QtSQPZz/index.m3u8
爱妻日记：白之恋,http://youku1.dianfubang.com/20190616/E7yISFdH/index.m3u8
堕落色戒/赤裸烈爱,http://youku1.dianfubang.com/20190417/3Xd8vwMm/index.m3u8
性虐游戏,http://youku1.dianfubang.com/20190918/Nyf8nFND/index.m3u8
脱衣麻将大三元篇,http://youku1.dianfubang.com/20191202/z15PmwT2/index.m3u8
爱，要靠做的,http://youku1.dianfubang.com/20190325/xWywD1Vw/index.m3u8
活色生香,http://youku1.dianfubang.com/20191114/Hix0VCr6/index.m3u8
性欲机器,http://youku1.dianfubang.com/20190412/3B1DGhtH/index.m3u8
隔壁的日本妻子,http://youku1.dianfubang.com/20190331/2aeackvf/index.m3u8
不忠/出轨/不忠诱罪,http://youku1.dianfubang.com/20191118/VnDHcVhJ/index.m3u8
我的妻子/SwappingWives,http://youku1.dianfubang.com/20190415/Z8UqOh/index.m3u8
堕落夜巴黎,http://youku1.dianfubang.com/20191206/L7SICTtu/index.m3u8
捆不住的激情,http://youku1.dianfubang.com/20191224/FtN0QF85/index.m3u8
爱欲学校,http://youku1.dianfubang.com/20190417/XcXLb5vN/index.m3u8
色欲之死4,http://youku1.dianfubang.com/20200206/vSiaCCZc/index.m3u8
富家大小姐的性勾引,http://youku1.dianfubang.com/20190416/renEtE9W/index.m3u8
相互关系2,http://youku1.dianfubang.com/20190805/P20Mtgn7/index.m3u8
猫の家族.,http://youku1.dianfubang.com/20200120/5taavXil/index.m3u8
午后的人妻-魅惑沙龙,http://youku1.dianfubang.com/20190918/x8rLvo62/index.m3u8
一夜情,http://youku1.dianfubang.com/20200116/J11V6jrZ/index.m3u8
美人主管,http://youku1.dianfubang.com/20190417/pUSuBgLs/index.m3u8
爱奴,http://youku1.dianfubang.com/20191120/TVHcy6/index.m3u8
灭门惨案2之借种,http://youku1.dianfubang.com/20190306/8HnhIhMc/index.m3u8
若妻家庭教師ふたりだけの秘密,http://youku1.dianfubang.com/20190404/FT90Sdjy/index.m3u8
闰年,http://youku1.dianfubang.com/20200120/CSBO2pfo/index.m3u8
蜜桃成熟时2：同居关係,http://youku1.dianfubang.com/20190317/BZKYM4Uk/index.m3u8
雍女传：风流性事,http://youku1.dianfubang.com/20190820/FgUG0zvL/index.m3u8
情迷家教,http://youku1.dianfubang.com/20191130/72uu17v7/index.m3u8
刺透/穿在乳头上的洞,http://youku1.dianfubang.com/20200113/btLFuPb3/index.m3u8
善良的嫂子：成为女人之日,http://youku1.dianfubang.com/20190326/S8ZHlm9s/index.m3u8
下流的诱惑,http://youku1.dianfubang.com/20190916/H73rtnaf/index.m3u8
外出就餐,http://youku1.dianfubang.com/20190322/xRylWAL3/index.m3u8
狼狈/整容天后,http://youku1.dianfubang.com/20200106/Z878tUrR/index.m3u8
客房交换,http://youku1.dianfubang.com/20190411/hyGrN8Ad/index.m3u8
杰克与黛安,http://youku1.dianfubang.com/20200131/KjrGJ5E4/index.m3u8
粉红韩流第三季,http://youku1.dianfubang.com/20200120/xu5Xn5mr/index.m3u8
幸福泌尿科,http://youku1.dianfubang.com/20190220/brFbd5aJ/index.m3u8
午后的情欲,http://youku1.dianfubang.com/20190916/hloIqBxh/index.m3u8
苍紫の夜勤病棟Karte.8,http://youku1.dianfubang.com/20190411/dykF0qOr/index.m3u8
重役秘書,http://youku1.dianfubang.com/20190323/No6GBLDE/index.m3u8
敦伦睦邻2,http://youku1.dianfubang.com/20190919/7RR0jwTe/index.m3u8
女房炮仲友,http://youku1.dianfubang.com/20190907/A020GOi4/index.m3u8
女大学生特殊按摩,http://youku1.dianfubang.com/20190317/AZhoDipd/index.m3u8
青春梦里人,http://youku1.dianfubang.com/20200211/alCmLww9/index.m3u8
梦见在水底,http://youku1.dianfubang.com/20200131/owt5THus/index.m3u8
花芯纹身,http://youku1.dianfubang.com/20200427/14uSplhD/index.m3u8
色鬼投胎2,http://youku1.dianfubang.com/20200309/IlfFZXuJ/index.m3u8
真实性爱故事,http://youku1.dianfubang.com/20190907/YLykiXbU/index.m3u8
性爱：隔壁的小姐,http://youku1.dianfubang.com/20190324/jcrgkgRg/index.m3u8
恋爱死体,http://youku1.dianfubang.com/20200315/ireMDZrW/index.m3u8
隔壁的男孩,http://youku1.dianfubang.com/20190326/20AgR0ED/index.m3u8
妻子的鬼魂/神女：妻子的鬼魂,http://youku1.dianfubang.com/20190413/dPWTJfEg/index.m3u8
禁语爱恋,http://youku1.dianfubang.com/20190616/lnkICrWj/index.m3u8
君子好逑3/爱欲女3,http://youku1.dianfubang.com/20190425/NLR22qri/index.m3u8
禁止的爱：情深深/恩师情深,http://youku1.dianfubang.com/20190415/3RtRGebx/index.m3u8
晚娘2012：恋欲,http://youku1.dianfubang.com/20190820/mLPPEJp3/index.m3u8
世界中心/私人红灯区,http://youku1.dianfubang.com/20190812/Kj8KuhIk/index.m3u8
坏小子/只爱陌生人,http://youku1.dianfubang.com/20191127/uhJ9rux1/index.m3u8
朋友的母亲,http://youku1.dianfubang.com/20190324/nNRDvxhK/index.m3u8
岳母的诱惑,http://youku1.dianfubang.com/20190318/WbNULRpO/index.m3u8
我的小主人,http://youku1.dianfubang.com/20190319/uu91L4ob/index.m3u8
神秘舞妓,http://youku1.dianfubang.com/20190323/cPF4LDLY/index.m3u8
罗生门之恶鬼性爱,http://youku1.dianfubang.com/20190402/QTalkZYK/index.m3u8
韩国19禁天体野营真人秀,http://youku1.dianfubang.com/20190319/jROVbdjN/index.m3u8
黑姬后篇,http://youku1.dianfubang.com/20190404/hElZPv9a/index.m3u8
周末夫妻/周末夫妇/假日夫妇,http://youku1.dianfubang.com/20190509/JKVEcWg8/index.m3u8
苍紫の夜勤病棟Karte.5,http://youku1.dianfubang.com/20190411/Kgn103KM/index.m3u8
破处之旅(未删减),http://youku1.dianfubang.com/20190825/lOYJ6y6y/index.m3u8
聊斋艳谭1,http://youku1.dianfubang.com/20200118/rX0nNvIh/index.m3u8
欲孽迷宫,http://youku1.dianfubang.com/20190409/SSUFhgMu/index.m3u8
浮世绘：捉奸·通奸·强奸,http://youku1.dianfubang.com/20190322/RInPrNwa/index.m3u8
玉蒲团Ⅳ云雨山莊,http://youku1.dianfubang.com/20190301/tZAP5WtH/index.m3u8
舌尖上的欲望,http://youku1.dianfubang.com/20190928/i5DG8RlS/index.m3u8
欲焰狂情,http://youku1.dianfubang.com/20191209/QhhwdD8O/index.m3u8
野兰花,http://youku1.dianfubang.com/20190408/CGQLvVFs/index.m3u8
把教授玩坏了,http://youku1.dianfubang.com/20190323/JXoMSr82/index.m3u8
新妈妈的礼物：年糕,http://youku1.dianfubang.com/20190323/mG3dwTdC/index.m3u8
纯洁窥探,http://youku1.dianfubang.com/20190319/ELbDm1pC/index.m3u8
大亨艳传,http://youku1.dianfubang.com/20190824/4T19WWEE/index.m3u8
新江山美人,http://youku1.dianfubang.com/20190402/MmfLTyxt/index.m3u8
欲仙欲死的那一天,http://youku1.dianfubang.com/20191213/7ZWY11vd/index.m3u8
性爱告白,http://youku1.dianfubang.com/20200103/aPUT1hvT/index.m3u8
暴行现场,http://youku1.dianfubang.com/20191127/7t44tuxU/index.m3u8
泳装性按摩,http://youku1.dianfubang.com/20190330/Scn1VbYp/index.m3u8
盒装美人/情碎海伦娜,http://youku1.dianfubang.com/20200322/VVzJQk5j/index.m3u8
禁爱纹身,http://youku1.dianfubang.com/20191004/Yjtc964L/index.m3u8
年轻老公年轻爸爸,http://youku1.dianfubang.com/20190928/qqlSSqDd/index.m3u8
办公室撩妹守则,http://youku1.dianfubang.com/20190906/PsOi5Ey7/index.m3u8
做我的奴隶2,http://youku1.dianfubang.com/20191114/7rIyqiio/index.m3u8
性福健身房,http://youku1.dianfubang.com/20190916/ws6JpNcA/index.m3u8
拿开你的手,http://youku1.dianfubang.com/20191116/wtF1EEQ0/index.m3u8
出差夜杀必死,http://youku1.dianfubang.com/20190526/d35QQPLW/index.m3u8
一个可疑的员工,http://youku1.dianfubang.com/20190331/f1vEJi7h/index.m3u8
她的危险性游,http://youku1.dianfubang.com/20190918/SeYHSGJW/index.m3u8
情人、骗子、大盗,http://youku1.dianfubang.com/20190326/6RWshP1N/index.m3u8
恶人之妻的屁股,http://youku1.dianfubang.com/20190411/mZFnlVVX/index.m3u8
花心大坏蛋,http://youku1.dianfubang.com/20200410/CLJVumbV/index.m3u8
食物链,http://youku1.dianfubang.com/20191117/2popAwb0/index.m3u8
美国派(番外篇)6：兄弟会,http://youku1.dianfubang.com/20191124/F7KliXP5/index.m3u8
挡不住的风情,http://youku1.dianfubang.com/20190509/SZICf9Gh/index.m3u8
妖女传说,http://youku1.dianfubang.com/20190907/sCOOfwWa/index.m3u8
湿漉的妻子,http://youku1.dianfubang.com/20190328/CGEz7YSP/index.m3u8
独自一人生活的女人,http://youku1.dianfubang.com/20190417/jYWMhusI/index.m3u8
追狐,http://youku1.dianfubang.com/20191208/hJ51jGOd/index.m3u8
课中坏事/BadClass,http://youku1.dianfubang.com/20190417/r3lJvgQ9/index.m3u8
銭汤童贞风吕屋初体験物,http://youku1.dianfubang.com/20191220/eXzJWFwT/index.m3u8
银娇/恩娇,http://youku1.dianfubang.com/20190529/N4ZfBUwo/index.m3u8
激情摩天轮,http://youku1.dianfubang.com/20190915/1rWlI6hU/index.m3u8
隐秘的乐趣,http://youku1.dianfubang.com/20190327/jdAsP6U2/index.m3u8
妖街皇后,http://youku1.dianfubang.com/20191208/XMWD1uho/index.m3u8
纯情俏妹妹之情欲难耐,http://youku1.dianfubang.com/20190901/0Tj8H8fz/index.m3u8
情迷六月花Henry&June,http://youku1.dianfubang.com/20191117/3urYqT5j/index.m3u8
潘金莲之前世今生,http://youku1.dianfubang.com/20190324/tYYCWERu/index.m3u8
玉蒲团之西厢艳谈,http://youku1.dianfubang.com/20190301/Zl1000Bd/index.m3u8
风月宝鉴之冥府春色,http://youku1.dianfubang.com/20190301/ESMGiXZx/index.m3u8
夜幕降临之时,http://youku1.dianfubang.com/20200115/beks2bpX/index.m3u8
纯情邻居俏房客,http://youku1.dianfubang.com/20190831/ayOwLA6y/index.m3u8
来了天使们都市篇,http://youku1.dianfubang.com/20190928/cMu0ff1o/index.m3u8
欲望酒店/简单爱酒店,http://youku1.dianfubang.com/20190419/nEmK0Y2A/index.m3u8
风流名妓苏小小,http://youku1.dianfubang.com/20190426/cnHj5rIM/index.m3u8
那不勒斯面纱,http://youku1.dianfubang.com/20191112/vuPTe0hA/index.m3u8
爱情剥夺,http://youku1.dianfubang.com/20190420/EYAL8oIU/index.m3u8
峡谷深处,http://youku1.dianfubang.com/20190414/4LOyfUQu/index.m3u8
内衣杀人案,http://youku1.dianfubang.com/20200505/O2K2D4Kl/index.m3u8
年轻妻子的目标,http://youku1.dianfubang.com/20190419/GLRfEtLj/index.m3u8
美国派(番外篇)4：集体露营,http://youku1.dianfubang.com/20191123/B1wyt0ZF/index.m3u8
我妻子的新妈妈/我老婆的新妈妈/我妻子的继母,http://youku1.dianfubang.com/20190416/7fwIzHQM/index.m3u8
性关系,http://youku1.dianfubang.com/20190318/xN4Djyoh/index.m3u8
蝙蝠：血色情欲,http://youku1.dianfubang.com/20200117/4xqpaVP2/index.m3u8
性感女孩派对,http://youku1.dianfubang.com/20190409/FQ8hveRe/index.m3u8
韩版制服诱惑,http://youku1.dianfubang.com/20190406/VMjodoOR/index.m3u8
婚外恋,http://youku1.dianfubang.com/20191224/SqRjRIh9/index.m3u8
堕落与智慧,http://youku1.dianfubang.com/20200131/f7l0FISu/index.m3u8
亚美的日记+旅途结束时+爱妻日记,http://youku1.dianfubang.com/20200115/SA8elK9Z/index.m3u8
礼仪老师/MannerTeacher,http://youku1.dianfubang.com/20190418/gddquBVg/index.m3u8
红楼春上春,http://youku1.dianfubang.com/20190426/haUUbbt4/index.m3u8
桃色响尾蛇/PerversionStory,http://youku1.dianfubang.com/20190419/Js7vbtE8/index.m3u8
色欲情仇4,http://youku1.dianfubang.com/20191126/Vs5ujvpL/index.m3u8
已婚护士的慰藉,http://youku1.dianfubang.com/20190412/scBMBZXT/index.m3u8
暗网杀机,http://youku1.dianfubang.com/20200220/khqy56Az/index.m3u8
平凡主妇的白日不伦,http://youku1.dianfubang.com/20190411/UUjcXmKA/index.m3u8
粉红韩流第二季,http://youku1.dianfubang.com/20200120/8nDp5wn7/index.m3u8
色欲之死3,http://youku1.dianfubang.com/20200206/jJUfJ9rv/index.m3u8
绑着我,http://youku1.dianfubang.com/20191119/Q1kzo3Uw/index.m3u8
赤裸人性,http://youku1.dianfubang.com/20200108/NvHJ5KdR/index.m3u8
晚娘：罪色,http://youku1.dianfubang.com/20190820/P16Pcr68/index.m3u8
谁先上她的,http://youku1.dianfubang.com/20190831/d1HXQvx3/index.m3u8
性爱牛仔,http://youku1.dianfubang.com/20190928/70TvJjKl/index.m3u8
我体内的败德基因,http://youku1.dianfubang.com/20190901/X6dXYpJZ/index.m3u8
淫乱的岳母大人,http://youku1.dianfubang.com/20190317/7FrUwPoc/index.m3u8
维多利亚壹号,http://youku1.dianfubang.com/20190827/k5Spe98c/index.m3u8
游戏人生,http://youku1.dianfubang.com/20190602/PNvr0oeP/index.m3u8
